frame_id,timestamp,left_elbow,right_elbow,elbow_mean,elbow_diff,body_alignment,alignment_deviation,form_score,form_status,depth_score,alignment_score,symmetry_score,control_score,rep_count,valid_reps,invalid_reps,state,has_pose,detection_confidence,fps,inference_ms
36,1.2,98.91859210040126,126.53854432760421,112.72856821400273,27.61995222720296,173.74801764172608,6.251982358273921,66.62027568217702,NEEDS IMPROVEMENT,67.53061683713895,100.0,30.950119431992608,50.855333723184074,0,0,0,MOVING,True,0.97,64.11455366110062,0.11275299948465545
38,1.2666666666666666,96.5529043940983,123.13423648491691,109.8435704395076,26.581332090818606,174.01251676204404,5.987483237955956,69.10832502417539,NEEDS IMPROVEMENT,71.65204222927485,100.0,33.546669772953486,54.51689200401114,0,0,0,MOVING,True,0.97,63.409400313822616,0.14117299997451482
40,1.3333333333333333,93.97312659751921,120.8250298182188,107.399078207869,26.851903220699583,172.89747089947778,7.102529100522219,70.71730058627779,NEEDS IMPROVEMENT,75.14417398875858,100.0,32.87024194825104,57.99999999999999,0,0,0,MOVING,True,0.97,62.66842020417722,0.09680800030764658
42,1.4,92.19592029188291,120.43398197093266,106.31495113140778,28.23806167904975,172.9534124553171,7.046587544682893,70.48884724701465,NEEDS IMPROVEMENT,76.69292695513175,100.0,29.404845802375622,57.99999999999999,0,0,0,MOVING,True,0.97,62.35571705485803,0.09154000053968048
44,1.4666666666666666,87.60003522777403,118.43568401199923,103.01785961988662,30.8356487842252,173.1941165741105,6.805883425889505,70.60309291365027,NEEDS IMPROVEMENT,81.40305768587626,100.0,22.910878039436998,57.99999999999999,0,0,0,MOVING,True,0.97,61.93848632910012,0.11334800001350231
46,1.5333333333333334,91.88022731501572,118.29090668057012,105.08556699779291,26.4106793655544,174.0919068046659,5.908093195334089,71.9294173181687,NEEDS IMPROVEMENT,78.44919000315299,100.0,33.973301586114005,57.99999999999999,0,0,0,MOVING,True,0.97,61.47497396841312,0.11098100003437139
48,1.6,89.33454491210506,119.62377904856245,104.47916198033376,30.289234136457395,174.59181027119146,5.408189728808537,70.25002779734255,NEEDS IMPROVEMENT,79.31548288523749,100.0,24.27691465885651,57.99999999999999,0,0,0,MOVING,True,0.97,61.493323042654396,0.11405500026739901
50,1.6666666666666667,90.60832696767287,120.8003923166556,105.70435964216423,30.192065348982737,174.29645119618561,5.703548803814385,69.77352747886681,NEEDS IMPROVEMENT,77.56520051119395,100.0,24.519836627543157,57.99999999999999,0,0,0,MOVING,True,0.97,61.60506514379368,0.10495600054127863
52,1.7333333333333334,95.66353479653641,122.90849974712582,109.28601727183111,27.244964950589406,175.06184232982199,4.938157670178015,70.04149331576927,NEEDS IMPROVEMENT,72.44854675452697,100.0,31.887587623526482,59.647058823529406,0,0,0,MOVING,True,0.97,61.45990430826914,0.1050629998644581
54,1.8,96.92773050347398,127.90507894213667,112.41640472280532,30.977348438662688,174.03575779734746,5.964242202652542,67.16311871459243,NEEDS IMPROVEMENT,67.97656468170668,100.0,22.556628903343277,61.29411764705882,0,0,0,MOVING,True,0.97,61.487048275878216,0.106772999970417
56,1.8666666666666667,101.19738937777275,128.67428078219945,114.9358350799861,27.476891404426695,173.77275891682234,6.22724108317766,68.16300312905311,NEEDS IMPROVEMENT,64.3773784571627,100.0,31.307771488933266,62.94117647058823,0,0,0,MOVING,True,0.97,61.819932828376984,0.14932900012354366
58,1.9333333333333333,103.99387068900101,134.0357824280653,119.01482655853314,30.041911739064275,175.36822761739018,4.6317723826098245,65.46176552134861,NEEDS IMPROVEMENT,58.55024777352408,100.0,24.89522065233931,64.58823529411765,0,0,0,MOVING,True,0.97,62.32718619003175,0.12304199935897486
60,2.0,111.19140097708477,140.0936953279688,125.64254815252679,28.90229435088402,174.62243002835692,5.377569971643084,63.52053386843306,NEEDS IMPROVEMENT,49.08207406781887,100.0,27.744264122789954,66.23529411764706,0,0,0,MOVING,True,0.97,62.93107629943288,0.10342200039303862
62,2.066666666666667,117.13092714873187,146.46134575996913,131.79613645435052,29.330418611237263,175.53234386933636,4.4676561306636415,59.74406262365656,POOR,40.29123363664212,100.0,26.67395347190684,61.60950919141279,0,0,0,MOVING,True,0.97,63.45091896179539,0.13597399993159343
64,2.1333333333333333,125.47335563954168,151.58064792869936,138.52700178412053,26.107292289157684,175.75059281633236,4.249407183667643,58.131076683704364,POOR,30.675711736970673,100.0,34.7317692771058,59.91004653596003,0,0,0,MOVING,True,0.97,64.01520332052752,0.09190000037051504
66,2.2,132.8332391607779,157.0470671904881,144.940153175633,24.213828029710186,176.3312314871343,3.668768512865711,56.609776861783466,POOR,21.514066891952876,100.0,39.465429925724536,61.312354045263476,0,0,0,MOVING,True,0.97,64.44312536527214,0.09675099954620237
68,2.2666666666666666,135.17049029123953,162.4225140912036,148.79650219122158,27.252023799964064,176.49852791973257,3.5014720802674333,53.80860115307381,POOR,16.00499686968346,100.0,31.869940500089843,63.165569960754,0,0,0,MOVING,True,0.97,64.79886907312444,0.1377160006086342
70,2.3333333333333335,142.22395675752267,168.0876654930202,155.15581112527144,25.86370873549754,177.729143174119,2.2708568258809976,52.036037460174825,POOR,6.920269821040799,100.0,35.34072816125615,64.45905440805673,0,0,0,MOVING,True,0.97,65.26102368979453,0.10497600032977061
72,2.4,147.03888211848823,175.3819372711986,161.2104096948434,28.343055152710377,177.41177729947586,2.588222700524142,49.11450773965844,POOR,0.0,100.0,29.142362118224053,66.43017658006816,0,0,0,MOVING,True,0.97,65.22354429499376,0.08939399958762806
74,2.466666666666667,152.8523040708826,179.78033253015323,166.31631830051793,26.92802845927062,177.69427219031414,2.3057278096858624,46.309697903253436,POOR,0.0,100.0,32.67992885182345,48.86856066444374,0,0,0,UP,True,0.97,65.34614266715921,0.1048340000124881
76,2.533333333333333,159.6915837638409,179.92624035317294,169.8089120585069,20.234656589332047,178.9258531235851,1.0741468764148863,49.9177359148635,POOR,0.0,100.0,49.41335852666988,50.1753210476476,0,0,0,UP,True,0.97,65.41264720303145,0.12960999993083533
78,2.6,167.62305418064145,179.803732679453,173.71339343004723,12.180678498811545,178.66834578433574,1.3316542156642583,54.95143922098954,POOR,0.0,100.0,69.54830375297114,55.208892351976566,0,0,0,UP,True,0.97,65.34031561408874,0.12846499976149062
80,2.6666666666666665,171.61248803908606,178.69193138854223,175.15220971381416,7.07944334945617,178.84570953400095,1.154290465999054,58.060278325271916,POOR,0.0,100.0,82.30139162635957,57.99999999999999,0,0,0,UP,True,0.97,65.51993229789576,0.11208900014025858
82,2.7333333333333334,178.79979525780152,178.8643647486573,178.8320800032294,0.06456949085577435,179.83570149796992,0.16429850203007845,61.56771525457212,NEEDS IMPROVEMENT,0.0,100.0,99.83857627286056,57.99999999999999,0,0,0,UP,True,0.97,65.99294425868598,0.11062100020353682
84,2.8,178.68916190184018,177.1652145965201,177.92718824918012,1.5239473053200925,178.5157209723671,1.4842790276329083,60.838026347339955,NEEDS IMPROVEMENT,0.0,100.0,96.19013173669977,57.99999999999999,0,0,0,UP,True,0.97,66.43865260672341,0.09898500047711423
86,2.8666666666666667,178.14762809786671,178.20511406566294,178.17637108176484,0.05748596779622517,179.58449577522202,0.4155042247779761,61.57125701610189,NEEDS IMPROVEMENT,0.0,100.0,99.85628508050944,57.99999999999999,0,0,0,UP,True,0.97,66.83926004370836,0.10990299961122219
88,2.933333333333333,178.50834674008127,178.50519102762394,178.5067688838526,0.0031557124573282636,179.83751302368412,0.1624869763158756,61.59842214377134,NEEDS IMPROVEMENT,0.0,100.0,99.99211071885668,57.99999999999999,0,0,0,UP,True,0.97,66.9777294004163,0.1066209997588885
90,3.0,179.5549129579598,178.51557536042202,179.0352441591909,1.0393375975377808,178.9314438112904,1.0685561887096071,61.08033120123111,NEEDS IMPROVEMENT,0.0,100.0,97.40165600615555,57.99999999999999,0,0,0,UP,True,0.97,67.10813049401631,0.10202300018136157
92,3.066666666666667,179.66206749259638,179.35683395605326,179.50945072432484,0.30523353654311336,179.588141503566,0.4118584964340073,61.447383231728445,NEEDS IMPROVEMENT,0.0,100.0,99.23691615864222,57.99999999999999,0,0,0,UP,True,0.97,67.56148246925487,0.14266099969972856
94,3.1333333333333333,177.92555623322357,178.57131863739647,178.24843743531002,0.6457624041728991,179.00961069281462,0.9903893071853815,61.27711879791355,NEEDS IMPROVEMENT,0.0,100.0,98.38559398956775,57.99999999999999,0,0,0,UP,True,0.97,68.17630674720792,0.08901099954528036
96,3.2,177.8218214729937,177.4650138252299,177.6434176491118,0.35680764776378737,178.17635164205024,1.8236483579497644,61.42159617611811,NEEDS IMPROVEMENT,0.0,100.0,99.10798088059053,57.99999999999999,0,0,0,UP,True,0.97,68.76789412228632,0.10192300032940693
98,3.2666666666666666,178.99310747076257,179.30490376221707,179.14900561648983,0.31179629145449894,179.37394015186314,0.6260598481368618,61.60880773662569,NEEDS IMPROVEMENT,0.0,100.0,99.22050927136375,58.82352941176471,0,0,0,UP,True,0.97,69.2726581940391,0.14855000063107582
